BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
53280;959;8;n;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
54240;719;8;V;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
54960;1199;8;n;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
56160;719;8;V;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
56880;719;8;t;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
57600;719;8;I;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
58320;959;8;T;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
59280;719;8;R;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
60000;719;8;I;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
60720;719;9;Q;;on;Q n;;;;;;;
61440;719;9;n;;on;Q n;;;;;;;
62160;719;10;E;;their;D E R;;;;;;;
62880;719;10;R;;their;D E R;;;;;;;
63600;719;11;z;;Zoo;z u:;;;;;;;
64320;959;11;u:;;Zoo;z u:;;;;;;;
65280;5999;12;t;;TV;t i: v i:;;;;;;;
71280;959;12;i:;;TV;t i: v i:;;;;;;;
72240;959;12;v;;TV;t i: v i:;;;;;;;
73200;719;12;I;;TV;t i: v i:;;;;;;;
73920;1439;13;t;;Tour;t U R;;;;;;;
75360;719;13;U;;Tour;t U R;;;;;;;
76080;1199;14;V;;approached;V p R @U tS t;;;;;;;
77280;1439;14;p;;approached;V p R @U tS t;;;;;;;
78720;719;14;R;;approached;V p R @U tS t;;;;;;;
79440;1199;14;@U;;approached;V p R @U tS t;;;;;;;
80640;959;14;tS;;approached;V p R @U tS t;;;;;;;
81600;719;15;b;;by;b aI;;;;;;;
82320;959;15;aI;;by;b aI;;;;;;;
83280;959;16;eI;;aid;eI d;;;;;;;
84240;719;17;w;;worker;w 3` k 3`;;;;;;;
84960;959;17;3`;;worker;w 3` k 3`;;;;;;;
85920;959;17;k;;worker;w 3` k 3`;;;;;;;
86880;959;17;3`;;worker;w 3` k 3`;;;;;;;
87840;959;18;b;;Bill;b I l;;;;;;;
88800;959;18;I;;Bill;b I l;;;;;;;
89760;2639;19;k;;Carter;k Q R t 3`;;;;;;;
92400;1919;19;Q;;Carter;k Q R t 3`;;;;;;;
94320;719;19;R;;Carter;k Q R t 3`;;;;;;;
95040;2399;19;t;;Carter;k Q R t 3`;;;;;;;
97440;959;19;3`;;Carter;k Q R t 3`;;;;;;;
98400;1439;20;V;;about;V b aU t;;;;;;;
99840;1679;20;b;;about;V b aU t;;;;;;;
101520;959;20;aU;;about;V b aU t;;;;;;;
102480;1439;21;b;;bringing;b R I N I N;;;;;;;
103920;719;21;R;;bringing;b R I N I N;;;;;;;
104640;719;21;N;;bringing;b R I N I N;;;;;;;
105360;719;21;I;;bringing;b R I N I N;;;;;;;
106080;719;21;N;;bringing;b R I N I N;;;;;;;
106800;719;22;V;;attention;V t E n S V n;;;;;;;
107520;719;22;t;;attention;V t E n S V n;;;;;;;
108240;719;22;E;;attention;V t E n S V n;;;;;;;
108960;719;22;n;;attention;V t E n S V n;;;;;;;
109680;719;22;S;;attention;V t E n S V n;;;;;;;
110400;959;22;V;;attention;V t E n S V n;;;;;;;
111360;959;22;n;;attention;V t E n S V n;;;;;;;
112320;719;23;@;;to;t u:;;;;;;;
113040;719;24;D;;the;D V;;;;;;;
113760;1199;24;V;;the;D V;;;;;;;
114960;1439;25;i:;;Siege;s i: dZ;;;;;;;
116400;2159;25;dZ;;Siege;s i: dZ;;;;;;;
118560;719;26;V;;of;V v;;;;;;;
119280;719;26;v;;of;V v;;;;;;;
120000;719;27;Q;;Sarajevo;s Q R V j eI v @U;;;;;;;
120720;719;27;R;;Sarajevo;s Q R V j eI v @U;;;;;;;
121440;719;27;V;;Sarajevo;s Q R V j eI v @U;;;;;;;
122160;719;27;j;;Sarajevo;s Q R V j eI v @U;;;;;;;
122880;959;27;eI;;Sarajevo;s Q R V j eI v @U;;;;;;;
123840;719;27;v;;Sarajevo;s Q R V j eI v @U;;;;;;;
124560;959;27;@U;;Sarajevo;s Q R V j eI v @U;;;;;;;
125520;719;28;D;;the;D V;;;;;;;
126240;719;28;V;;the;D V;;;;;;;
126960;719;29;b;;band;b { n d;;;;;;;
127680;959;29;{;;band;b { n d;;;;;;;
128640;719;29;n;;band;b { n d;;;;;;;
129360;719;30;k;;conducted;k V n d V k t V d;;;;;;;
130080;719;30;V;;conducted;k V n d V k t V d;;;;;;;
130800;719;30;n;;conducted;k V n d V k t V d;;;;;;;
131520;719;30;V;;conducted;k V n d V k t V d;;;;;;;
132240;719;30;k;;conducted;k V n d V k t V d;;;;;;;
132960;719;30;t;;conducted;k V n d V k t V d;;;;;;;
133680;839;30;V;;conducted;k V n d V k t V d;;;;;;;
134520;839;31;n;;nightly;n aI t l i:;;;;;;;
135360;959;31;aI;;nightly;n aI t l i:;;;;;;;
136320;719;31;?;;nightly;n aI t l i:;;;;;;;
137040;1439;31;l;;nightly;n aI t l i:;;;;;;;
138480;719;31;I;;nightly;n aI t l i:;;;;;;;
139200;719;32;{;;satellite;s { t V l aI t;;;;;;;
139920;959;32;t;;satellite;s { t V l aI t;;;;;;;
140880;719;32;V;;satellite;s { t V l aI t;;;;;;;
141600;719;32;l;;satellite;s { t V l aI t;;;;;;;
142320;959;32;aI;;satellite;s { t V l aI t;;;;;;;
143280;719;33;t;;transmissions;t R { n z m I S V n z;;;;;;;
144000;719;33;R;;transmissions;t R { n z m I S V n z;;;;;;;
144720;719;33;{;;transmissions;t R { n z m I S V n z;;;;;;;
145440;719;33;n;;transmissions;t R { n z m I S V n z;;;;;;;
146160;719;33;z;;transmissions;t R { n z m I S V n z;;;;;;;
146880;719;33;m;;transmissions;t R { n z m I S V n z;;;;;;;
147600;719;33;I;;transmissions;t R { n z m I S V n z;;;;;;;
148320;719;33;S;;transmissions;t R { n z m I S V n z;;;;;;;
149040;719;33;V;;transmissions;t R { n z m I S V n z;;;;;;;
149760;719;33;n;;transmissions;t R { n z m I S V n z;;;;;;;
150480;719;33;z;;transmissions;t R { n z m I S V n z;;;;;;;
151200;719;34;w;;with;w I D;;;;;;;
151920;719;34;I;;with;w I D;;;;;;;
152640;719;35;b;;Bosnians;b Q z n i: V n z;;;;;;;
153360;719;35;Q;;Bosnians;b Q z n i: V n z;;;;;;;
154080;719;35;z;;Bosnians;b Q z n i: V n z;;;;;;;
154800;719;35;n;;Bosnians;b Q z n i: V n z;;;;;;;
155520;959;35;i:;;Bosnians;b Q z n i: V n z;;;;;;;
156480;719;35;V;;Bosnians;b Q z n i: V n z;;;;;;;
157200;719;35;n;;Bosnians;b Q z n i: V n z;;;;;;;
157920;719;35;z;;Bosnians;b Q z n i: V n z;;;;;;;
158640;719;36;d;;during;d U R I N;;;;;;;
159360;719;36;U;;during;d U R I N;;;;;;;
160080;719;36;R;;during;d U R I N;;;;;;;
160800;719;36;I;;during;d U R I N;;;;;;;
161520;719;36;N;;during;d U R I N;;;;;;;
162240;719;37;E;;their;D E R;;;;;;;
162960;719;37;R;;their;D E R;;;;;;;
163680;719;38;S;;shows;S @U z;;;;;;;
164400;959;38;@U;;shows;S @U z;;;;;;;
165360;1199;38;z;;shows;S @U z;;;;;;;
166560;18335;-1;<p:>;;;;;;;;;;
